link_id,site_id,slope_iFLS_mean,slope_HAiFLS_mean,slope_iFLO_mean,slope_HAiFLO_mean,slope_lumped_mean,slope_HAiFLO_sd,slope_HAiFLS_sd,slope_iFLO_sd,slope_iFLS_sd,slope_lumped_sd,slope_lumped_min,slope_lumped_max,LC_1_iFLS_prop,LC_1_HAiFLS_prop,LC_1_iFLO_prop,LC_1_HAiFLO_prop,LC_1_lumped_prop,LC_2_iFLS_prop,LC_2_HAiFLS_prop,LC_2_iFLO_prop,LC_2_HAiFLO_prop,LC_2_lumped_prop,LC_3_iFLS_prop,LC_3_HAiFLS_prop,LC_3_iFLO_prop,LC_3_HAiFLO_prop,LC_3_lumped_prop,LC_4_iFLS_prop,LC_4_HAiFLS_prop,LC_4_iFLO_prop,LC_4_HAiFLO_prop,LC_4_lumped_prop,LC_5_iFLS_prop,LC_5_HAiFLS_prop,LC_5_iFLO_prop,LC_5_HAiFLO_prop,LC_5_lumped_prop,LC_6_iFLS_prop,LC_6_HAiFLS_prop,LC_6_iFLO_prop,LC_6_HAiFLO_prop,LC_6_lumped_prop,LC_7_iFLS_prop,LC_7_HAiFLS_prop,LC_7_iFLO_prop,LC_7_HAiFLO_prop,LC_7_lumped_prop,GEO_NAME_CZam_iFLS_prop,GEO_NAME_CZam_HAiFLS_prop,GEO_NAME_CZam_iFLO_prop,GEO_NAME_CZam_HAiFLO_prop,GEO_NAME_CZam_lumped_prop,GEO_NAME_CZbg_iFLS_prop,GEO_NAME_CZbg_HAiFLS_prop,GEO_NAME_CZbg_iFLO_prop,GEO_NAME_CZbg_HAiFLO_prop,GEO_NAME_CZbg_lumped_prop,GEO_NAME_CZfg_iFLS_prop,GEO_NAME_CZfg_HAiFLS_prop,GEO_NAME_CZfg_iFLO_prop,GEO_NAME_CZfg_HAiFLO_prop,GEO_NAME_CZfg_lumped_prop,GEO_NAME_CZg_iFLS_prop,GEO_NAME_CZg_HAiFLS_prop,GEO_NAME_CZg_iFLO_prop,GEO_NAME_CZg_HAiFLO_prop,GEO_NAME_CZg_lumped_prop,GEO_NAME_CZig_iFLS_prop,GEO_NAME_CZig_HAiFLS_prop,GEO_NAME_CZig_iFLO_prop,GEO_NAME_CZig_HAiFLO_prop,GEO_NAME_CZig_lumped_prop,GEO_NAME_CZlg_iFLS_prop,GEO_NAME_CZlg_HAiFLS_prop,GEO_NAME_CZlg_iFLO_prop,GEO_NAME_CZlg_HAiFLO_prop,GEO_NAME_CZlg_lumped_prop,GEO_NAME_CZve_iFLS_prop,GEO_NAME_CZve_HAiFLS_prop,GEO_NAME_CZve_iFLO_prop,GEO_NAME_CZve_HAiFLO_prop,GEO_NAME_CZve_lumped_prop,GEO_NAME_Km_iFLS_prop,GEO_NAME_Km_HAiFLS_prop,GEO_NAME_Km_iFLO_prop,GEO_NAME_Km_HAiFLO_prop,GEO_NAME_Km_lumped_prop,pontsrc_pontsrc_iFLS_prop,pontsrc_pontsrc_HAiFLS_prop,pontsrc_pontsrc_iFLO_prop,pontsrc_pontsrc_HAiFLO_prop,pontsrc_pontsrc_lumped_prop
378,,3.87108364123663,3.35010484888334,3.87108364123663,2.95953794551247,3.82890291680071,2.88874676315147,2.95778260587675,1.582312318109,1.582312318109,1.41713451132893,0.645579099655151,8.32705974578857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,,3.04171463916019,2.60714426802896,3.04171463916019,2.26043711563278,3.02859514316864,2.19430021273044,2.25494337928025,1.35721866840791,1.35721866840791,1.28403170424699,0.425822347402573,5.70813798904419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,,3.73765357071293,3.46073632402633,3.79765342271308,1.77431404885963,3.69213939337875,2.17998559720263,3.15659219046564,8.63077095409118,2.0504864583175,1.95419677393751,0.0212111100554466,15.0775032043457,0.0855560996222846,0.102068791378572,0.0619992040025785,0.0112789016937812,0.0911256700416915,0.00144406172865799,0.00555677337442569,0.0024758862505897,0.000395352756213177,0.00142942227516379,0.00513280622223785,0.00603206644630927,0.00447068144789715,0.000219590915780421,0.00583680762358547,0.103924406992826,0.114661544905439,0.134485839377911,0.0919106193609297,0.101608100059559,0.793086236080241,0.765552325377871,0.77486572919201,0.674059536078614,0.790351399642645,0.0108563893537523,0.00612849851738289,0.0217026597290136,0.222135999194682,0.00964860035735557,0,0,0,0,0,0.12857640233795,0.145667390673991,0.192710238766116,0.266916486214398,0.131506849315068,0.711906692285891,0.699685889643936,0.700030637121625,0.703405053784505,0.710422870756403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159516905376159,0.154646719682073,0.107259124112259,0.0296784600010977,0.158070279928529,0,0,0,0,0,0,0,0,0,0
379,,3.78829487653222,3.71263941173659,3.78829487653222,2.66389462590276,3.72480035653646,2.9102523542439,3.11770587702627,1.91625097252023,1.91625097252023,1.84294790335125,0.208497017621994,9.98252868652344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430028819593033,0.542569223315859,0.430028819593033,0.48652444038334,0.41726618705036,0.546133756811713,0.451529284073738,0.546133756811713,0.448266038529458,0.561151079136691,0.0238374235952535,0.00590149261040347,0.0238374235952535,0.0652095210872028,0.0215827338129496,0,0,0,0,0,0.0351807078422631,0.0114374184130798,0.0351807078422631,0.129876918003302,0.0323741007194245,0.964819292157737,0.98856258158692,0.964819292157737,0.870123081996698,0.967625899280575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,,2.89786748193663,2.55366840729184,3.03314792448041,1.60190751239083,2.88558540977133,1.81360941962692,2.38489101124566,1.98013121991632,1.60420081589498,1.52096875857239,0.118305146694183,8.08138561248779,0.0217242042789677,0.00706276492537693,0.0219667172599702,0.00142247063539891,0.0244565217391304,0,0,0,0,0,0.260789422853208,0.135650293091807,0.252995267356574,0.134092277155443,0.258152173913043,0.0962967944394367,0.0365918086958988,0.0795745710710033,0.0207979178035128,0.09375,0.621189578428388,0.820695133286918,0.645463444312453,0.843687334405645,0.623641304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,,2.98234927784385,3.12145349243339,3.0139778390373,2.29692013400962,2.92136061874365,2.72663417187269,2.93856547061386,2.13033826309464,1.89531987659466,1.83413655068227,0.0818206816911697,8.26616954803467,0.522124085031926,0.512223337847177,0.51831747181899,0.538996940061996,0.532981530343008,0,0,0,0,0,0.119654171725955,0.0980426109842395,0.132045583439689,0.0509226938276154,0.116974494283201,0.0115679096177385,0.00409650959655859,0.0107926252678538,0.000492220344778125,0.0114335971855761,0.334736128104309,0.38173369027784,0.324531905496756,0.26816669596437,0.328056288478452,0.011917705520071,0.00390385129418441,0.0143124139767115,0.141421449801241,0.0105540897097625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,,1.76499915122986,1.76499915122986,1.76499915122986,1.76499915122986,1.76499915122986,Inf,Inf,Inf,Inf,,1.76499915122986,1.76499915122986,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,,2.65047309740578,2.34554397671748,2.65980958378317,1.89079170041768,2.60080374033988,1.89885816938382,2.08991202758602,1.30513629017097,1.18233197624064,1.07711921915246,0.183202743530273,5.31204271316528,0.182876234041355,0.141616819259371,0.17455399009532,0.0366128552444686,0.206496519721578,0,0,0,0,0,0.176146416440066,0.152346689379754,0.175915513233995,0.043699211686232,0.194895591647332,0.0149254301865865,0.00386344745692472,0.0134874484945239,0.000984711510914891,0.0162412993039443,0.604078020475016,0.626234455446044,0.616586845139632,0.899832409966335,0.561484918793504,0.0219738988569772,0.0759385884579067,0.0194562030365297,0.01887081159205,0.0208816705336427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,,3.09638729224052,2.37414914989231,3.09638729224052,2.26772506053707,3.08868834897152,2.15604723453084,2.20608128112715,1.52170203723233,1.52170203723233,1.31163150833621,0.321885257959366,6.24165010452271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170132503903915,0.00217272401264073,0.0170132503903915,0.00164917778278271,0.0194174757281553,0.982986749609609,0.997827275987359,0.982986749609609,0.998350822217217,0.980582524271845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,,4.97176378003851,4.98268532139209,4.97176378003851,3.54742309655637,4.90522264550472,3.76708446556717,4.34220311869956,2.53871646237858,2.53871646237858,2.42098806910141,0.346272081136704,10.3609781265259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572845483323201,0.0165771027766245,0.0572845483323201,0.00752617423054277,0.0551724137931035,0.889026688487389,0.964536017076257,0.889026688487389,0.783147024900761,0.896551724137931,0.0536887631802909,0.0188868801471183,0.0536887631802909,0.209326800868696,0.0482758620689655,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,,3.4225299060926,2.83351596596204,3.4225299060926,2.72463440289784,3.38300017897899,2.6415187333948,2.70996026023884,1.86093010684728,1.86093010684728,1.49592237365267,0.584218323230743,6.86531400680542,0,0,0,0,0,0,0,0,0,0,0.518068348910243,0.248841118901053,0.518068348910243,0.220808823067535,0.557692307692308,0,0,0,0,0,0.481931651089757,0.751158881098947,0.481931651089757,0.779191176932465,0.442307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827,,3.37679288800384,3.07687694832403,3.53059520195618,2.75947113631416,3.30721999029995,3.06448223871211,3.05394892481181,3.12203429338559,2.13497167707739,2.05030784385725,0.0782651156187058,12.5763568878174,0.384518762744169,0.391614548044787,0.38067324777769,0.438292465840199,0.387434554973822,0,0,0,0,0,0.326011482697892,0.331924840520195,0.300338240935581,0.153214221507724,0.323443862710878,0.00787682686366793,0.00375330623691916,0.0100058238120837,0.00319620507142566,0.00756253635834788,0.281592927694271,0.272707305198099,0.308982687474645,0.405297107580651,0.281559045956952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,,3.24943566200416,3.07217326083212,3.30927775862139,3.05703321024618,3.17168009569211,3.20708391202722,2.72689988431602,1.77691723950236,1.64823241207571,1.56568474403596,0.131775081157684,9.20264053344727,0.289874658985887,0.219744003247478,0.283537479625236,0.0473534107502094,0.312267657992565,0,0,0,0,0,0.0774510715444327,0.104066976339907,0.07030370946974,0.0205377739442682,0.0855018587360595,0,0,0,0,0,0.63267426946968,0.676189020412615,0.646158810905024,0.932108815305522,0.602230483271376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,,3.09579023194208,2.86958227065216,3.22211053652347,1.50307061430449,3.06511625020429,1.7342626510785,2.58075263066461,3.02558978367941,1.66798144461215,1.59711368198388,0.0614331737160683,9.17302799224854,0.00679850942673654,0.00243475219269742,0.00590899569742139,0.000199654123632008,0.0076844262295082,0,0,0,0,0,0.166908086222017,0.132278893391993,0.151143326086851,0.03920744009991,0.176741803278689,0.125886470330541,0.105800870708912,0.100200222830478,0.0169763220598168,0.126024590163934,0.700406934020705,0.759485483706397,0.742747455385249,0.943616583716641,0.689549180327869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980715273323784,0.990458179381151,0.976193126160942,0.998884380077722,0.97797131147541,0,0,0,0,0,0,0,0,0,0,0.0192847266762164,0.00954182061884879,0.0238068738390582,0.00111561992227805,0.0220286885245902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,,3.18582387603067,3.20274489406868,3.18582387603067,2.12812301151865,3.10546321211407,2.27716810275285,2.87840402465345,1.71086176199245,1.71086176199245,1.61864311001664,0.151783272624016,9.08412170410156,0,0,0,0,0,0,0,0,0,0,0.421012187767771,0.296380095337529,0.421012187767771,0.0633818299210374,0.452922077922078,0,0,0,0,0,0.578987812232229,0.703619904662471,0.578987812232229,0.936618170078963,0.547077922077922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197958001026054,0.2235233496079,0.197958001026054,0.489769081837849,0.186688311688312,0,0,0,0,0,0,0,0,0,0,0.802041998973946,0.7764766503921,0.802041998973946,0.510230918162151,0.813311688311688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890.1,69,2.68844451817638,2.35004846513628,2.91443490924109,1.67103878088291,2.64389523702022,1.95463848886623,2.30464387095917,3.63311217777813,1.74465962505154,1.67509379586096,0.0225617438554764,14.2092418670654,0.0279627048907604,0.0271672677960134,0.0181915484382328,0.00396380588001854,0.0286909742976689,0,0,0,0,0,0.169500948563852,0.172724021863397,0.169879468690506,0.0243510938624989,0.176628810520024,0.207753166533419,0.166504221700112,0.225987574848264,0.205145616829567,0.213090257023311,0.567163062072195,0.604103168767775,0.554095459382689,0.67658805142737,0.556784219964136,0.0276201179397741,0.0295013198727019,0.0318459486403083,0.0899514320005452,0.0248057381948595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041743461050909,0.00348430046258552,0.00818579707710921,0.000466671311912237,0.00388523610280932
865,,3.3390953489869,2.90546064206737,3.34578893561033,1.96192411687334,3.28480478812445,2.17934094713836,2.66655369890463,2.25108744842406,1.80382288609897,1.72113334995907,0.230365574359894,8.74138355255127,0.0143598709869652,0.00552772755445783,0.0116158521258917,0.000804003744546792,0.0162162162162162,0,0,0,0,0,0.723837158795873,0.813339284206118,0.720067147300014,0.588811339575482,0.740540540540541,0,0,0,0,0,0.193474933929306,0.112327644844373,0.213573558608942,0.318068682179651,0.181981981981982,0.0683280362878564,0.0688053433950511,0.0547434419651519,0.0923159745003199,0.0612612612612613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307578331855501,0.441409287203732,0.36376168269245,0.641179413119111,0.306306306306306,0.692421668144499,0.558590712796268,0.63623831730755,0.358820586880889,0.693693693693694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,,2.89552108743849,2.5252808604251,2.89552108743849,2.32871963483725,2.83275353102772,2.20796171600848,2.30281481331144,1.5277061919057,1.5277061919057,1.37386035354337,0.138815626502037,5.84661293029785,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,,2.71523412778341,2.42274460405066,2.94172455897949,1.65549725003759,2.67097166168288,1.95148587620368,2.41446023989517,4.21261467353035,1.78370071098098,1.71402484121899,0.0225617438554764,14.2092418670654,0.027387722973559,0.0265904158148738,0.0181871402578357,0.00361000331316203,0.0281030444964871,0,0,0,0,0,0.167957924085142,0.169952278776635,0.167650392297982,0.0521332253594764,0.174765807962529,0.210135562404612,0.165492619571785,0.230546787594134,0.201187967755504,0.215749414519906,0.567466610084662,0.609089777679109,0.554043776455513,0.665342812816821,0.55708430913349,0.0270521804520246,0.0288749081575975,0.029571903394536,0.0777259907550359,0.0242974238875878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00408851129275984,0.00341031710732801,0.00848690655727818,0.00044008036407905,0.0038056206088993
330,,2.68137957060277,2.56487093329831,2.68137957060277,2.18809999994442,2.65011859463424,2.38132895574717,2.29288100406983,1.5343125880244,1.5343125880244,1.51066592516411,0.0508643947541714,7.03284740447998,0.0284552356856359,0.0154846099073027,0.0284552356856359,0.00156960842114932,0.0286677908937605,0,0,0,0,0,0.448759645293248,0.506855894853397,0.448759645293248,0.378925080315114,0.458684654300169,0.145977682515913,0.141884091051032,0.145977682515913,0.0677420127985345,0.143338954468803,0.345883042828106,0.286187103685684,0.345883042828106,0.366626790403887,0.340640809443508,0.0309243936770973,0.0495883005025833,0.0309243936770973,0.185136508061315,0.0286677908937605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,,3.17722775242208,3.25122339153135,3.17722775242208,3.5458070917182,3.06326927209464,3.61941796795095,3.01495602131417,1.7624065957532,1.7624065957532,1.6517661161744,0.32663106918335,7.17222785949707,0,0,0,0,0,0,0,0,0,0,0.378563492742852,0.297916435921708,0.378563492742852,0.197516667845012,0.409448818897638,0.0505825083940512,0.0149551147372182,0.0505825083940512,0.00991514422826753,0.047244094488189,0.570853998863096,0.687128449341074,0.570853998863096,0.792568187926721,0.543307086614173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,,3.41181113622182,3.01209421908725,3.47155651108689,2.66414441767703,3.32302955465932,2.85567701015934,2.87924037986421,1.94918844613351,1.88824349056765,1.79175935695455,0.135925859212875,8.72243213653565,0.0956181500175198,0.145300785004411,0.0844513847985098,0.0314002447383441,0.100981767180926,0,0,0,0,0,0.160540367212586,0.117696344330528,0.157415004965075,0.022509417200327,0.172510518934081,0.110860572039068,0.0685176651395946,0.111606035406582,0.0139075952154729,0.123422159887798,0.632980910730827,0.668485205525466,0.646527574829833,0.932182742845856,0.603085553997195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,,1.24615669250488,1.24615669250488,1.24615669250488,1.24615669250488,1.24615669250488,Inf,Inf,Inf,Inf,,1.24615669250488,1.24615669250488,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858.1,71,2.94925649011589,2.6533525166503,3.05607922367007,1.47303596860927,2.94134205958601,1.81738988430428,2.46766047154672,2.25288959197314,1.64864859543831,1.55059350355172,0.118305146694183,8.08138561248779,0.0170710530957129,0.00529944815098541,0.0158084521498747,0.000793939103325708,0.0190677966101695,0,0,0,0,0,0.285906018190058,0.160551575262473,0.288433260990833,0.0871482245997228,0.294491525423729,0.0756707895816516,0.0274561584568587,0.057734410941901,0.0117170960360929,0.0730932203389831,0.587142617141766,0.782055006999499,0.592257382007722,0.504754205118919,0.583686440677966,0.0342095219908123,0.0246378111301835,0.0457664939096694,0.39558653514194,0.0296610169491525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,,3.26822263747106,3.09306637845968,3.26822263747106,2.93323851356706,3.23211487086423,2.76477280854341,2.62492259025855,1.21944842159502,1.21944842159502,1.07130364199899,1.09580028057098,6.50278759002686,0,0,0,0,0,0,0,0,0,0,0.924527034341453,0.942508861806131,0.924527034341453,0.815581884071014,0.933734939759036,0,0,0,0,0,0.0754729656585467,0.0574911381938688,0.0754729656585467,0.184418115928986,0.0662650602409639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129182886648404,0.0675826566183179,0.129182886648404,0.375671193591359,0.114457831325301,0.870817113351596,0.932417343381682,0.870817113351596,0.624328806408641,0.885542168674699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,,3.23865735142352,2.80537349617508,3.21056575662873,1.97508068290912,3.18145686091698,2.11943793251446,2.57600613834754,2.6065811008776,1.76415152547745,1.67071386099791,0.113807246088982,8.74138355255127,0.0115206919200644,0.00407978968311918,0.00903783884947335,0.000614592744261149,0.0128755364806867,0,0,0,0,0,0.776763616784686,0.862233358095701,0.791889519318205,0.648665290392217,0.792560801144492,0,0,0,0,0,0.15689721442384,0.0829044416625731,0.157850851257062,0.282684183927222,0.145922746781116,0.0548184768714091,0.050782410558607,0.0412217905752598,0.0680359329362995,0.0486409155937053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444481310123825,0.587727035259804,0.52401692732686,0.741194385328953,0.449213161659514,0.555518689876175,0.412272964740196,0.47598307267314,0.258805614671047,0.550786838340486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,,2.71188286780131,2.4404262532913,2.89493936691603,1.67298791213456,2.67001936505875,1.94549791463028,2.4013313982446,4.37280007619995,1.74596759830826,1.68445039343701,0.0225617438554764,14.2092418670654,0.0274295125590656,0.0252891031279134,0.019361485169627,0.00331363858918993,0.0280675608544461,0,0,0,0,0,0.211505207200597,0.2082091313177,0.221965784641358,0.120591359186157,0.217088922006955,0.201702788573107,0.163295900577584,0.217390876710541,0.202740361246198,0.206408345752608,0.531587498215179,0.571952916033691,0.508502997811924,0.583315813735347,0.523348236462991,0.0277749934520505,0.0312529489431115,0.0327788556665511,0.0900388272431076,0.0250869349230005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034452873901083,0.00302319432150932,0.00627401270568276,0.000347980126929895,0.00322901142573274
395,,2.38671099177359,2.21679007619201,2.38671099177359,2.06134318575551,2.35398339145892,1.92365184531861,1.99799839697069,1.09238364006742,1.09238364006742,0.906402700011307,0.349585175514221,4.76502323150635,0.166398830953434,0.0330618656374672,0.166398830953434,0.0263700534810098,0.183783783783784,0,0,0,0,0,0.297983089762208,0.229093996943418,0.297983089762208,0.182724744508369,0.318918918918919,0,0,0,0,0,0.535618079284358,0.737844137419115,0.535618079284358,0.790905202010621,0.497297297297297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,,1.76499915122986,1.76499915122986,1.76499915122986,1.76499915122986,1.76499915122986,Inf,Inf,Inf,Inf,,1.76499915122986,1.76499915122986,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,,2.5864183676626,2.31104359251721,2.5864183676626,2.15922626707041,2.54322607330749,2.12500762612172,2.14830726447453,1.15175466343194,1.15175466343194,1.05852563773298,0.183202743530273,4.95034456253052,0.304273843715527,0.314808534522526,0.304273843715527,0.146183693107505,0.337423312883436,0,0,0,0,0,0.145947317161203,0.0777492811891008,0.145947317161203,0.0361034591324377,0.153374233128834,0.0393430646332931,0.00980430348589667,0.0393430646332931,0.00455270151455378,0.0429447852760736,0.452513120860037,0.404927878703842,0.452513120860037,0.723673818156398,0.411042944785276,0.05792265362994,0.192710002098635,0.05792265362994,0.0894863280891061,0.0552147239263804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,,6.08690917946249,5.22242767868042,6.08690917946249,4.79282146804245,5.94611906133047,4.76485426335742,4.91409012069677,3.4758960415441,3.4758960415441,3.17494570782115,0.499032974243164,12.3096971511841,0,0,0,0,0,0,0,0,0,0,0.00938102687219559,0.00119285905580657,0.00938102687219559,0.000826155065319214,0.00813008130081301,0.294811992546766,0.149060859148272,0.294811992546766,0.410653188177638,0.292682926829268,0.695806980581038,0.849746281795922,0.695806980581038,0.588520656757043,0.699186991869919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,,3.46328200544857,4.01883422023374,3.46328200544857,3.45280667365371,3.38941456635908,3.3778606866998,3.45974863402419,1.66790063150846,1.66790063150846,1.59371461724479,0.112456277012825,7.37340831756592,0.599072473438946,0.47133174703504,0.599072473438946,0.534549478403901,0.61271676300578,0,0,0,0,0,0.202885126180285,0.323020721505602,0.202885126180285,0.112891592087981,0.202312138728324,0,0,0,0,0,0.198042400380769,0.205647531459357,0.198042400380769,0.352558929508118,0.184971098265896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,,3.17368031560459,2.78142319609518,3.26875954026455,2.715753557828,3.11631769551275,3.01144227386426,2.77551748608211,2.7577215578305,2.02836914768224,1.94605152503043,0.0782651156187058,11.6192264556885,0.368404195714025,0.388884123282173,0.356416570758463,0.291251211169282,0.372906045156591,0,0,0,0,0,0.38369514171303,0.362724245966341,0.385777747342682,0.287745566797025,0.378004369992717,0.00776273720008401,0.00401488427883697,0.0105843276193224,0.00628781038727571,0.00728332119446468,0.240137925372861,0.244376746472649,0.247221354279533,0.414715411646417,0.241806263656227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
